Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
120303,2,ALDERMAN,STACKS,H1 .A123 no.58,1981,"Du mythe, de la religion grecque et de la comprÈhension d'autrui /","Rudhardt, Jean.",X000389953,BOOK,6/28/96,11/2/04,STACKS,0,0,2,6,1
4690451,2,ALDERMAN,STACKS,H1 .A4 v.423,1976,"Crime and justice in America, 1776-1976 /",,X030357357,BOOK,2/20/08,1/1/00,STACKS,0,0,0,0,1
4690454,2,ALDERMAN,STACKS,H1 .A4 v.424,1976,International exchange of persons : a reassessment /,,X030357356,BOOK,2/20/08,1/1/00,STACKS,0,0,0,0,1
4690457,2,ALDERMAN,STACKS,H1 .A4 v.425,1976,Political finance : reform and reality /,,X030357355,BOOK,2/20/08,1/1/00,STACKS,0,0,0,0,1
4690460,2,ALDERMAN,STACKS,H1 .A4 v.426,1976,Bicentennial Conference on the Constitution : a report to the Academy /,Bicentennial Conference on the Constitution,X030357354,BOOK,2/20/08,1/1/00,STACKS,0,0,0,0,1
4690670,2,ALDERMAN,STACKS,H1 .A4 v.427,1976,Role of the mass media in American politics /,,X030357353,BOOK,2/21/08,1/1/00,STACKS,0,0,0,0,1
4690672,2,ALDERMAN,STACKS,H1 .A4 v.428,1976,The American Revolution abroad /,,X030357352,BOOK,2/21/08,10/22/12,STACKS,2,1,0,3,1
4690674,2,ALDERMAN,STACKS,H1 .A4 v.429,1977,The New rural America /,,X030357351,BOOK,2/21/08,1/1/00,STACKS,0,0,0,0,1
4690677,2,ALDERMAN,STACKS,H1 .A4 v.430,1977,"Nuclear proliferation : prospects, problems, and proposals /",,X030357350,BOOK,2/21/08,11/1/11,STACKS,0,0,0,1,1
4690679,2,ALDERMAN,STACKS,H1 .A4 v.431,1977,Industrial democracy in international perspective /,,X030357349,BOOK,2/21/08,1/1/00,STACKS,0,0,0,0,1
4690681,2,ALDERMAN,STACKS,H1 .A4 v.432,1977,Africa in transition /,,X030357348,BOOK,2/21/08,1/1/00,STACKS,0,0,0,0,1
