Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DK 000001 .E35  NO.14,DK1 .E35 no.14,2456533,ALDERMAN,1952,Soviet military intelligence : two sketches.,,X030529212,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.24,DK1 .E35 no.24,1224402,ALDERMAN,1952,Some aspects of Soviet price policy.,"Uranov, Peter,",X001466336,STACKS,STACKS,BOOK,6/30/96,2/24/09,0,0,0,1,1
DK 000001 .E35  NO.25,DK1 .E35 no.25,1224403,ALDERMAN,1952,Soviet forestation: agricultural and social significance.,"Lindemann, Vladimir.",X030529219,STACKS,STACKS,BOOK,6/30/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.35,DK1 .E35 no.35,2477066,ALDERMAN,1952,"Soviet population trends, 1926-1939.","Marchenko, V. P. (Vasili? Pavlovich)",X002694492,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,1,1
DK 000001 .E35  NO.37,DK1 .E35 no.37,1223443,ALDERMAN,1953,Soviet dismantling of equipment in postwar Germany.,"Aleksandrov, Vladimir.",X001466128,STACKS,STACKS,BOOK,6/30/96,2/24/09,0,0,0,1,1
DK 000001 .E35  NO.44,DK1 .E35 no.44,2456508,ALDERMAN,1953,Religious communes in the U.S.S.R.,"Petrus, K.,",X030529213,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.47,DK1 .E35 no.47,11897,ALDERMAN,1953,Urban construction in the Soviet Union.,"Markov, George.",X000746330,STACKS,STACKS,BOOK,6/28/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.63,DK1 .E35 no.63,2456510,ALDERMAN,1954,Economic administration and labor productivity on a Soviet state farm.,"Dobrovolsky, Alexander,",X030529214,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.67,DK1 .E35 no.67,2456511,ALDERMAN,1954,Communist Party officials : a group of portraits /,"Kitaev, M. (Mikhail)",X030529215,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.72  1955,DK1 .E35 no.72 1955,2456514,ALDERMAN,1955,"Soviet use of German science and technology, 1945-1946.","Sokolov, Valentin L.,",X001866635,STACKS,STACKS,BOOK,7/1/96,12/3/14,0,0,0,1,1
DK 000001 .E35  NO.73  1955,DK1 .E35 no.73 1955,2456516,ALDERMAN,1955,Khmel'nyts'kyi and the Treaty of Pereyaslav in Soviet historiography;,"Moskalenko, Andriy.",X004274561,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,1,1
DK 000001 .E35  NO.75,DK1 .E35 no.75,2456517,ALDERMAN,1955,The local budget system of the U.S.S.R.: its development and functions /,"Stec, George.",X030529216,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.76,DK1 .E35 no.76,2456536,ALDERMAN,1955,Two essays in Soviet historiography /,"Yaresh, Leo A.,",X030529217,STACKS,STACKS,BOOK,7/1/96,2/24/09,0,0,0,0,1
DK 000001 .E35  NO.77,DK1 .E35 no.77,2456519,ALDERMAN,1955,"Dissolution and aftermath of the Comintern : experiences and observations, 1937-1947 /","Burmeister, Alfred.",X030529218,STACKS,STACKS,BOOK,7/1/96,7/26/13,0,0,0,0,1
DK 000001 .K6,DK1 .K6,7367816,ALDERMAN,1933,"Kolokol = La Cloche = Die Glocke : Vivos Voco: Organ russkogo osvobozhdenii?a, osnovanny? A.I. Gert?semon (Iskanderom) : Pod redakt?sie? Agentov russkogo dela /",,X032023244,STACKS,CHECKEDOUT,BOOK,2/27/18,3/14/19,0,0,0,0,1
DK 000001 .K622  V.000001,DK1 .K622 V.1,212714,ALDERMAN,1978,"Kolokol = La Cloche : gazeta A. I. Gert?sena i N. P. Ogareva : Zheneva, 1868-1869.",,X000074915,STACKS,STACKS,BOOK,6/28/96,2/24/09,0,0,0,0,1
DK 000001 .K622  V.000002,DK1 .K622 V.2,212714,ALDERMAN,1978,"Kolokol = La Cloche : gazeta A. I. Gert?sena i N. P. Ogareva : Zheneva, 1868-1869.",,X000074916,STACKS,STACKS,BOOK,6/28/96,2/24/09,0,0,0,0,1
DK 000001 .K72  V.000001,DK1 .K72 V.1,949274,ALDERMAN,1947,A digest of the Krasnyi arkhiv (Red archives);,,X000743405,STACKS,STACKS,BOOK,6/29/96,5/6/17,1,5,1,6,1
DK 000001 .K72  V.000002,DK1 .K72 V.2,949274,ALDERMAN,1947,A digest of the Krasnyi arkhiv (Red archives);,,X000743393,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,1,1
DK 000001 .M58  VYP.000012,DK1 .M58 vyp.12,2374484,ALDERMAN,1941,Raboty arkheologicheskikh ekspeditsi? /,"Gosudarstvenny? istoricheski? muze? (Moscow, Russia)",X030528262,STACKS,STACKS,BOOK,7/1/96,2/25/09,0,0,0,0,1
