Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
H  000001 .A123  NO.58,H1 .A123 no.58,120303,ALDERMAN,1981,"Du mythe, de la religion grecque et de la compréhension d'autrui /","Rudhardt, Jean.",X000389953,STACKS,STACKS,BOOK,6/28/96,12/20/18,0,0,2,6,1
H  000001 .A4  V.000423,H1 .A4 v.423,4690451,ALDERMAN,1976,"Crime and justice in America, 1776-1976 /",,X030357357,STACKS,STACKS,BOOK,2/20/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000424,H1 .A4 v.424,4690454,ALDERMAN,1976,International exchange of persons : a reassessment /,,X030357356,STACKS,STACKS,BOOK,2/20/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000425,H1 .A4 v.425,4690457,ALDERMAN,1976,Political finance : reform and reality /,,X030357355,STACKS,STACKS,BOOK,2/20/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000426,H1 .A4 v.426,4690460,ALDERMAN,1976,Bicentennial Conference on the Constitution : a report to the Academy /,Bicentennial Conference on the Constitution,X030357354,STACKS,STACKS,BOOK,2/20/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000427,H1 .A4 v.427,4690670,ALDERMAN,1976,Role of the mass media in American politics /,,X030357353,STACKS,STACKS,BOOK,2/21/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000428,H1 .A4 v.428,4690672,ALDERMAN,1976,The American Revolution abroad /,,X030357352,STACKS,STACKS,BOOK,2/21/08,10/22/12,2,1,0,3,1
H  000001 .A4  V.000429,H1 .A4 v.429,4690674,ALDERMAN,1977,The New rural America /,,X030357351,STACKS,STACKS,BOOK,2/21/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000430,H1 .A4 v.430,4690677,ALDERMAN,1977,"Nuclear proliferation : prospects, problems, and proposals /",,X030357350,STACKS,STACKS,BOOK,2/21/08,11/1/11,0,0,0,1,1
H  000001 .A4  V.000431,H1 .A4 v.431,4690679,ALDERMAN,1977,Industrial democracy in international perspective /,,X030357349,STACKS,STACKS,BOOK,2/21/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000432,H1 .A4 v.432,4690681,ALDERMAN,1977,Africa in transition /,,X030357348,STACKS,STACKS,BOOK,2/21/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000433,H1 .A4 v.433,4690683,ALDERMAN,1977,Ethnic conflict in the world today /,,X030357347,STACKS,STACKS,BOOK,2/21/08,9/6/13,1,4,0,5,1
H  000001 .A4  V.000434,H1 .A4 v.434,4690685,ALDERMAN,1977,Social theory and public policy /,,X030357346,STACKS,STACKS,BOOK,2/21/08,1/1/00,0,0,0,0,1
H  000001 .A4  V.000447,H1 .A4 v.447,2875760,ALDERMAN,1980,The Social meaning of death /,,X004262539,STACKS,STACKS,BOOK,2/3/99,9/15/12,1,2,0,11,1
H  000001 .A4  V.000448,H1 .A4 v.448,2875759,ALDERMAN,1980,The Academic profession /,,X004262540,STACKS,STACKS,BOOK,2/3/99,9/30/14,0,3,0,6,1
H  000001 .A4  V.000449,H1 .A4 v.449,201668,ALDERMAN,1980,New directions in international education /,,X004262541,STACKS,STACKS,BOOK,2/17/08,4/17/09,0,0,0,4,1
H  000001 .A4  V.000450,H1 .A4 v.450,2875758,ALDERMAN,1980,"Reflections on the Holocaust : historical, philosophical, and educational dimensions /",,X004262542,STACKS,STACKS,BOOK,2/3/99,11/13/01,0,0,0,1,1
H  000001 .A4  V.000451,H1 .A4 v.451,216454,ALDERMAN,1980,Changing cities : a challenge to planning /,,X004262543,STACKS,STACKS,BOOK,2/8/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000452,H1 .A4 v.452,2875757,ALDERMAN,1980,The Police and violence /,,X004262544,STACKS,STACKS,BOOK,2/3/99,1/6/10,0,0,0,2,1
H  000001 .A4  V.000453,H1 .A4 v.453,2874017,ALDERMAN,1981,America enters the eighties : some social indicators /,,X004262538,STACKS,STACKS,BOOK,2/1/99,9/7/02,0,0,0,1,1
H  000001 .A4  V.000454,H1 .A4 v.454,2875435,ALDERMAN,1981,America as a multicultural society /,,X004170807,STACKS,STACKS,BOOK,2/2/99,5/7/10,0,0,1,2,1
H  000001 .A4  V.000455,H1 .A4 v.455,2874016,ALDERMAN,1981,Gun control /,,X004262537,STACKS,STACKS,BOOK,2/1/99,12/7/99,0,0,0,2,1
H  000001 .A4  V.000456,H1 .A4 v.456,2874015,ALDERMAN,1981,Social effects of inflation /,,X004262536,STACKS,STACKS,BOOK,2/1/99,1/1/00,0,0,0,0,2
H  000001 .A4  V.000457,H1 .A4 v.457,2874014,ALDERMAN,1981,National security policy for the 1980s /,,X004262535,STACKS,STACKS,BOOK,2/1/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000458,H1 .A4 v.458,2874013,ALDERMAN,1981,"Technology transfer : new issues, new analysis /",,X004262534,STACKS,STACKS,BOOK,2/1/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000459,H1 .A4 v.459,2872703,ALDERMAN,1982,Government and economic performance /,,X004262521,STACKS,STACKS,BOOK,1/26/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000460,H1 .A4 v.460,2872702,ALDERMAN,1982,The Internationalization of the American economy /,,X004262522,STACKS,STACKS,BOOK,1/26/99,11/15/08,0,0,0,1,1
H  000001 .A4  V.000461,H1 .A4 v.461,2872701,ALDERMAN,1982,Young children and social policy /,,X004262523,STACKS,STACKS,BOOK,1/26/99,3/8/11,0,0,0,0,4
H  000001 .A4  V.000462,H1 .A4 v.462,2872700,ALDERMAN,1982,The American judiciary : critical issues /,,X004262524,STACKS,STACKS,BOOK,1/26/99,3/8/11,0,0,0,0,1
H  000001 .A4  V.000463,H1 .A4 v.463,2872699,ALDERMAN,1982,International terrorism /,,X004262525,STACKS,STACKS,BOOK,1/26/99,3/8/11,0,0,0,0,1
H  000001 .A4  V.000464,H1 .A4 v.464,639631,ALDERMAN,1982,Middle and late life transitions /,,X004170869,STACKS,STACKS,BOOK,1/29/99,3/8/11,0,0,0,0,1
H  000001 .A4  V.000465,H1 .A4 v.465,645855,ALDERMAN,1983,Housing America /,,X004262321,STACKS,STACKS,BOOK,1/25/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000466,H1 .A4 v.466,2871074,ALDERMAN,1983,Implementing governmental change /,,X004262320,STACKS,STACKS,BOOK,1/20/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000467,H1 .A4 v.467,2871073,ALDERMAN,1983,The Global refugee problem : U.S. and world response /,,X004262319,STACKS,STACKS,BOOK,1/20/99,4/13/09,0,0,0,3,1
H  000001 .A4  V.000468,H1 .A4 v.468,2871072,ALDERMAN,1983,Health care policy in America /,,X004262318,STACKS,STACKS,BOOK,1/20/99,1/1/00,0,0,0,0,1
H  000001 .A4  V.000469,H1 .A4 v.469,2871071,ALDERMAN,1983,Nuclear armament and disarmament /,,X004262317,STACKS,STACKS,BOOK,1/20/99,12/10/00,0,0,0,1,1
H  000001 .A4  V.000470,H1 .A4 v.470,2871070,ALDERMAN,1983,"Robotics : future factories, future workers /",,X004262316,STACKS,STACKS,BOOK,1/20/99,3/18/14,2,1,0,3,1
H  000001 .A4  V.000472,H1 .A4 v.472,2866055,ALDERMAN,1984,Polling and the democratic consensus /,,X004284336,STACKS,STACKS,BOOK,12/29/98,1/1/00,0,0,0,0,1
H  000001 .A4  V.000473,H1 .A4 v.473,2866054,ALDERMAN,1984,The Future of American unionism /,,X004284337,STACKS,STACKS,BOOK,12/29/98,1/1/00,0,0,0,0,1
H  000001 .A4  V.000474,H1 .A4 v.474,2866053,ALDERMAN,1984,Gambling : views from the social sciences /,,X004284338,STACKS,STACKS,BOOK,12/29/98,11/30/10,0,0,0,28,1
H  000001 .A4  V.000475,H1 .A4 v.475,2866052,ALDERMAN,1984,Deindustrialization : restructuring the economy /,,X004263983,STACKS,STACKS,BOOK,12/29/98,5/11/14,1,3,0,20,1
H  000001 .A4  V.000476,H1 .A4 v.476,2866051,ALDERMAN,1984,China in transition /,,X004263984,STACKS,STACKS,BOOK,12/29/98,8/11/09,0,0,0,0,1
H  000001 .A4  V.000477,H1 .A4 v.477,2861120,ALDERMAN,1985,The Insanity defense /,,X004263185,STACKS,STACKS,BOOK,12/7/98,9/1/14,2,2,0,4,1
H  000001 .A4  V.000478,H1 .A4 v.478,2861119,ALDERMAN,1985,Our crowded prisons /,,X004263186,STACKS,STACKS,BOOK,12/7/98,8/11/09,0,0,0,0,2
H  000001 .A4  V.000479,H1 .A4 v.479,2861118,ALDERMAN,1985,The Welfare state in America : trends and prospects /,,X004263187,STACKS,STACKS,BOOK,12/7/98,8/11/09,0,0,0,0,1
